"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GamesYearComparator5Years record1Value","[0] GamesYearComparator5Years record2Value","[0] GamesYearComparator5Years record1PreprocessedValue","[0] GamesYearComparator5Years record2PreprocessedValue","[0] GamesYearComparator5Years similarity","[0] GamesYearComparator5Years postproccesedSimilarity","[1] GamesTitleComparatorJaccard record1Value","[1] GamesTitleComparatorJaccard record2Value","[1] GamesTitleComparatorJaccard record1PreprocessedValue","[1] GamesTitleComparatorJaccard record2PreprocessedValue","[1] GamesTitleComparatorJaccard similarity","[1] GamesTitleComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","sales_1586","wiki_17356","0.0",,"0000-01-01T01:01:01.000000001","1990-01-01T01:01:01.000000001","0000-01-01T01:01:01.000000001","1990-01-01T01:01:01.000000001","0.0","0.0","Combat","Columns","combat","columns","0.0","0.0"
"LinearCombinationMatchingRule","sales_3450","wiki_24127","0.0",,"2004-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","0.0","0.0","The Lord of the Rings: The Third Age","The Lord of the Rings Online: Rise of Isengard","the lord of the rings: the third age","the lord of the rings online: rise of isengard","0.4444444444444444","0.0"
"LinearCombinationMatchingRule","sales_167","wiki_22999","0.059999999999999984",,"2008-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Call of Duty: World at War","Call of Duty: Finest Hour","call of duty: world at war","call of duty: finest hour","0.375","0.0"
"LinearCombinationMatchingRule","sales_5383","wiki_50114","0.0",,"1983-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1983-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0.0","0.0","Frostbite","Fracture","frostbite","fracture","0.0","0.0"
"LinearCombinationMatchingRule","sales_16160","wiki_35559","0.0",,"2004-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Malice","Masyu","malice","masyu","0.0","0.0"
"LinearCombinationMatchingRule","sales_9345","wiki_30840","0.0",,"2002-01-01T01:01:01.000000001","2017-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2017-01-01T01:01:01.000000001","0.0","0.0","Bratz","Brut@l","bratz","brut@l","0.0","0.0"
"LinearCombinationMatchingRule","sales_5673","wiki_27179","0.3",,"1994-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","1.0","1.0","Live A Live","Live A Live","live a live","live a live","1.0","0.0"
"LinearCombinationMatchingRule","sales_13152","wiki_44683","0.24",,"2006-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.8","0.8","Need for Speed Carbon","Need for Speed: ProStreet","need for speed carbon","need for speed: prostreet","0.6","0.0"
"LinearCombinationMatchingRule","sales_13985","wiki_23992","0.0",,"2004-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","0.0","0.0","Scaler","Screamer","scaler","screamer","0.0","0.0"
"LinearCombinationMatchingRule","sales_2000","wiki_23692","0.0",,"2011-01-01T01:01:01.000000001","1991-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","1991-01-01T01:01:01.000000001","0.0","0.0","Brink","Brandish","brink","brandish","0.0","0.0"
"LinearCombinationMatchingRule","sales_5408","wiki_51995","0.0",,"2009-01-01T01:01:01.000000001","1983-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1983-01-01T01:01:01.000000001","0.0","0.0","Bookworm","Bonka","bookworm","bonka","0.0","0.0"
"LinearCombinationMatchingRule","sales_9781","wiki_29640","0.3",,"2015-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","1.0","1.0","Shin Megami Tensei: Devil Survivor 2","Shin Megami Tensei: Devil Survivor 2 Record Breaker","shin megami tensei: devil survivor 2","shin megami tensei: devil survivor 2 record breaker","0.75","0.0"
"LinearCombinationMatchingRule","sales_8094","wiki_28888","0.0",,"1997-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.0","0.0","Moon","Mountain","moon","mountain","0.0","0.0"
"LinearCombinationMatchingRule","sales_194","wiki_43726","0.0",,"2014-01-01T01:01:01.000000001","2019-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2019-01-01T01:01:01.000000001","0.0","0.0","Call of Duty: Advanced Warfare","Call of Duty: Modern Warfare","call of duty: advanced warfare","call of duty: modern warfare","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","sales_4227","wiki_51021","0.0",,"2008-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","0.0","0.0","The Legend of Spyro: Dawn of the Dragon","The Legend of Zelda: Oracle of Seasons and Oracle of Ages","the legend of spyro: dawn of the dragon","the legend of zelda: oracle of seasons and oracle of ages","0.2727272727272727","0.0"
"LinearCombinationMatchingRule","sales_15966","wiki_18632","0.0",,"2011-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0.0","0.0","Sengoku","Seafight","sengoku","seafight","0.0","0.0"
"LinearCombinationMatchingRule","sales_1240","wiki_24953","0.059999999999999984",,"2002-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Super Monkey Ball 2","Super Monkey Ball: Banana Blitz","super monkey ball 2","super monkey ball: banana blitz","0.5","0.0"
"LinearCombinationMatchingRule","sales_6795","wiki_26605","0.12",,"2011-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.4","0.4","Homefront","Horizon","homefront","horizon","0.0","0.0"
"LinearCombinationMatchingRule","sales_11382","wiki_39725","0.0",,"2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Exit","Extractors","exit","extractors","0.0","0.0"
"LinearCombinationMatchingRule","sales_467","wiki_26927","0.3",,"2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","1.0","1.0","WWE SmackDown! Shut Your Mouth","WWE SmackDown! Shut Your Mouth","wwe smackdown! shut your mouth","wwe smackdown! shut your mouth","1.0","0.0"
"LinearCombinationMatchingRule","sales_91","wiki_49370","0.0",,"2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Grand Theft Auto: Liberty City Stories","Grand Theft Auto V: Premium Online Edition & Great White Shark Card Bundle","grand theft auto: liberty city stories","grand theft auto v: premium online edition & great white shark card bundle","0.2","0.0"
"LinearCombinationMatchingRule","sales_6248","wiki_42887","0.24",,"2011-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","0.8","0.8","Dead Rising 2: Off the Record","Dead Rising 2: Case Zero","dead rising 2: off the record","dead rising 2: case zero","0.375","0.0"
"LinearCombinationMatchingRule","sales_5908","wiki_52430","0.0",,"2012-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Shin Megami Tensei: Devil Summoner - Soul Hackers","Shin Megami Tensei III Nocturne HD","shin megami tensei: devil summoner - soul hackers","shin megami tensei iii nocturne hd","0.3","0.0"
"LinearCombinationMatchingRule","sales_91","wiki_49373","0.0",,"2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Grand Theft Auto: Liberty City Stories","Grand Theft Auto V: Premium Online Edition","grand theft auto: liberty city stories","grand theft auto v: premium online edition","0.3","0.0"
"LinearCombinationMatchingRule","sales_1210","wiki_18261","0.18",,"2007-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.6","0.6","Resident Evil: The Umbrella Chronicles","Resident Evil: The Darkside Chronicles","resident evil: the umbrella chronicles","resident evil: the darkside chronicles","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","sales_13171","wiki_24364","0.0",,"2016-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.0","0.0","Pro Cycling Manager 2016","Pro Cycling Manager 2007","pro cycling manager 2016","pro cycling manager 2007","0.6","0.0"
"LinearCombinationMatchingRule","sales_5985","wiki_23186","0.3",,"2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1.0","1.0","Ben 10 Alien Force: Vilgax Attacks","Ben 10 Alien Force: Vilgax Attacks","ben 10 alien force: vilgax attacks","ben 10 alien force: vilgax attacks","1.0","0.0"
"LinearCombinationMatchingRule","sales_2631","wiki_22816","0.3",,"2008-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1.0","1.0","Lips","Lightbot","lips","lightbot","0.0","0.0"
"LinearCombinationMatchingRule","sales_60","wiki_18147","0.3","1","2004-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","1.0","1.0","Super Mario 64","Super Mario 64 DS","super mario 64","super mario 64 ds","0.75","0.0"
"LinearCombinationMatchingRule","sales_310","wiki_45643","0.0",,"2006-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","MotorStorm","Moonquake","motorstorm","moonquake","0.0","0.0"
"LinearCombinationMatchingRule","sales_1806","wiki_48789","0.0",,"2006-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Cars","Candle","cars","candle","0.0","0.0"
"LinearCombinationMatchingRule","sales_9418","wiki_33890","0.0",,"2015-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.0","0.0","Super Robot Wars BX","Super Robot Wars NEO","super robot wars bx","super robot wars neo","0.6","0.0"
"LinearCombinationMatchingRule","sales_7377","wiki_28637","0.3",,"2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1.0","1.0","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra (video game)","g.i. joe: the rise of cobra","g.i. joe: the rise of cobra (video game)","0.7777777777777778","0.0"
"LinearCombinationMatchingRule","sales_3749","wiki_16858","0.0",,"1982-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","1982-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0.0","0.0","Popeye","Polarium","popeye","polarium","0.0","0.0"
"LinearCombinationMatchingRule","sales_3277","wiki_49677","0.0",,"2008-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","0.0","0.0","Wall-E","Warlocked","wall-e","warlocked","0.0","0.0"
"LinearCombinationMatchingRule","sales_4768","wiki_18194","0.0",,"1994-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Jikkyou Powerful Pro Yakuu '94","JikkyÅ Powerful Pro YakyÅ« 9","jikkyou powerful pro yakuu '94","jikkyå powerful pro yakyå« 9","0.25","0.0"
"LinearCombinationMatchingRule","sales_6224","wiki_37654","0.0",,"2005-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Madagascar","MagNets","madagascar","magnets","0.0","0.0"
"LinearCombinationMatchingRule","sales_15510","wiki_20556","0.0",,"2012-01-01T01:01:01.000000001","2017-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2017-01-01T01:01:01.000000001","0.0","0.0","Mushihimesama","MU2","mushihimesama","mu2","0.0","0.0"
"LinearCombinationMatchingRule","sales_15399","wiki_48806","0.0",,"2013-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","2013-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","0.0","0.0","The Legend of Heroes: Trails in the Sky Second Chapter","The Legend of Bishin","the legend of heroes: trails in the sky second chapter","the legend of bishin","0.3","0.0"
"LinearCombinationMatchingRule","sales_8087","wiki_26082","0.0",,"0000-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","0000-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","0.0","0.0","Backbreaker","Batman","backbreaker","batman","0.0","0.0"
"LinearCombinationMatchingRule","sales_10626","wiki_45891","0.0",,"2010-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","nail'd","Nanovor","nail'd","nanovor","0.0","0.0"
"LinearCombinationMatchingRule","sales_2768","wiki_20095","0.0",,"2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Tom Clancy's Rainbow Six: Vegas","Tom Clancyâ€™s Rainbow Six: Rogue Spear â€“ Urban Operations","tom clancy's rainbow six: vegas","tom clancyâ€™s rainbow six: rogue spear â€“ urban operations","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","sales_14312","wiki_43386","0.0",,"2012-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","0.0","0.0","Silverlicious","SimIsle","silverlicious","simisle","0.0","0.0"
"LinearCombinationMatchingRule","sales_5070","wiki_22995","0.0",,"2014-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0.0","0.0","Mobile Suit Gundam: Extreme VS Full Boost","Mobile Suit Gundam: Gundam vs. Gundam","mobile suit gundam: extreme vs full boost","mobile suit gundam: gundam vs. gundam","0.5714285714285714","0.0"
"LinearCombinationMatchingRule","sales_6951","wiki_27455","0.3",,"2011-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","1.0","1.0","DC Universe Online","DC Universe Online","dc universe online","dc universe online","1.0","0.0"
"LinearCombinationMatchingRule","sales_9182","wiki_40842","0.0",,"1997-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","0.0","0.0","Desire","Deltarune","desire","deltarune","0.0","0.0"
"LinearCombinationMatchingRule","sales_2847","wiki_25893","0.0",,"2007-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Skate","SKYHILL","skate","skyhill","0.0","0.0"
"LinearCombinationMatchingRule","sales_695","wiki_32452","0.3",,"1997-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","1.0","1.0","Tomb Raider II","Tomb Raider II: Golden Mask","tomb raider ii","tomb raider ii: golden mask","0.6","0.0"
"LinearCombinationMatchingRule","sales_3344","wiki_31299","0.24",,"2007-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0.8","0.8","NBA 2K8","NBA 2K7","nba 2k8","nba 2k7","0.6","0.0"
"LinearCombinationMatchingRule","sales_6775","wiki_22822","0.0",,"2005-01-01T01:01:01.000000001","1990-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","1990-01-01T01:01:01.000000001","0.0","0.0","Catz","Captive","catz","captive","0.0","0.0"
"LinearCombinationMatchingRule","sales_580","wiki_17671","0.24",,"2009-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","0.8","0.8","God of War Collection","God of War III","god of war collection","god of war iii","0.6","0.0"
"LinearCombinationMatchingRule","sales_12487","wiki_43284","0.0",,"2008-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Summon Night 2","Summon Night 2","summon night 2","summon night 2","1.0","0.0"
"LinearCombinationMatchingRule","sales_9836","wiki_51410","0.12",,"2007-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","0.4","0.4","Prince of Persia: Rival Swords","Prince of Persia: The Forgotten Sands","prince of persia: rival swords","prince of persia: the forgotten sands","0.375","0.0"
"LinearCombinationMatchingRule","sales_8526","wiki_30928","0.24",,"2007-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0.8","0.8","Dancing With The Stars","Dancing with the Stars: We Dance!","dancing with the stars","dancing with the stars: we dance!","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","sales_7319","wiki_26143","0.12",,"2013-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","2013-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","0.4","0.4","Steins;Gate","Steep","steins;gate","steep","0.0","0.0"
"LinearCombinationMatchingRule","sales_9699","wiki_50008","0.0",,"1999-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","0.0","0.0","Zen-Nippon Pro Wrestling: Ouja no Kon","Zen-Nippon Pro Wrestling","zen-nippon pro wrestling: ouja no kon","zen-nippon pro wrestling","0.5714285714285714","0.0"
"LinearCombinationMatchingRule","sales_7099","wiki_24830","0.0",,"2003-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.0","0.0","BlowOut","Blockscape","blowout","blockscape","0.0","0.0"
"LinearCombinationMatchingRule","sales_2597","wiki_39677","0.3",,"1981-01-01T01:01:01.000000001","1981-01-01T01:01:01.000000001","1981-01-01T01:01:01.000000001","1981-01-01T01:01:01.000000001","1.0","1.0","Alien","Alkemstone","alien","alkemstone","0.0","0.0"
"LinearCombinationMatchingRule","sales_3802","wiki_36679","0.24",,"2011-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","0.8","0.8","Bulletstorm","Bumps","bulletstorm","bumps","0.0","0.0"
"LinearCombinationMatchingRule","sales_14934","wiki_31736","0.0",,"1998-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","0.0","0.0","Pharaoh","Phalsberg","pharaoh","phalsberg","0.0","0.0"
"LinearCombinationMatchingRule","sales_2021","wiki_36547","0.3",,"1985-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","1.0","1.0","Bomberman","Bounces","bomberman","bounces","0.0","0.0"
"LinearCombinationMatchingRule","sales_3739","wiki_40126","0.3",,"2004-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","1.0","1.0","Greg Hastings' Tournament Paintball","Greg Hastings Tournament Paintball","greg hastings' tournament paintball","greg hastings tournament paintball","1.0","0.0"
"LinearCombinationMatchingRule","sales_3359","wiki_20917","0.0",,"2001-01-01T01:01:01.000000001","1969-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","1969-01-01T01:01:01.000000001","0.0","0.0","Half-Life","Hamurabi","half-life","hamurabi","0.0","0.0"
"LinearCombinationMatchingRule","sales_340","wiki_51734","0.0",,"2002-01-01T01:01:01.000000001","2020-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2020-01-01T01:01:01.000000001","0.0","0.0","Tony Hawk's Pro Skater 4","Tony Hawk's Pro Skater 1 + 2","tony hawk's pro skater 4","tony hawk's pro skater 1 + 2","0.625","0.0"
"LinearCombinationMatchingRule","sales_6258","wiki_38582","0.3",,"2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1.0","1.0","ExciteBots: Trick Racing","Excitebots: Trick Racing","excitebots: trick racing","excitebots: trick racing","1.0","0.0"
"LinearCombinationMatchingRule","sales_4091","wiki_47645","0.24",,"2007-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0.8","0.8","The Sims 2: Pets","The Sims 2: Open for Business","the sims 2: pets","the sims 2: open for business","0.42857142857142855","0.0"
"LinearCombinationMatchingRule","sales_8942","wiki_39527","0.0",,"1999-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","0.0","0.0","Galerians","Galactic","galerians","galactic","0.0","0.0"
"LinearCombinationMatchingRule","sales_4797","wiki_23072","0.0",,"2002-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Defender","Descent","defender","descent","0.0","0.0"
"LinearCombinationMatchingRule","sales_3583","wiki_18878","0.0",,"2009-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Wolfenstein","Wotam","wolfenstein","wotam","0.0","0.0"
"LinearCombinationMatchingRule","sales_14817","wiki_43059","0.0",,"2014-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","The Legend of Korra (3DS)","The Legend of Heroes: Trails of Cold Steel IV","the legend of korra (3ds)","the legend of heroes: trails of cold steel iv","0.2727272727272727","0.0"
"LinearCombinationMatchingRule","sales_15123","wiki_47330","0.0",,"2009-01-01T01:01:01.000000001","1992-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1992-01-01T01:01:01.000000001","0.0","0.0","SAW","Samurai-Ghost","saw","samurai-ghost","0.0","0.0"
"LinearCombinationMatchingRule","sales_14974","wiki_18523","0.0",,"2009-01-01T01:01:01.000000001","1982-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1982-01-01T01:01:01.000000001","0.0","0.0","Demigod","Deadline","demigod","deadline","0.0","0.0"
"LinearCombinationMatchingRule","sales_10212","wiki_47907","0.0",,"2010-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","0.0","0.0","Split/Second","Spellbreaker","split/second","spellbreaker","0.0","0.0"
"LinearCombinationMatchingRule","sales_277","wiki_27400","0.059999999999999984",,"1989-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Teenage Mutant Ninja Turtles","Teenage Mutant Ninja Turtles III: Radical Rescue","teenage mutant ninja turtles","teenage mutant ninja turtles iii: radical rescue","0.5714285714285714","0.0"
"LinearCombinationMatchingRule","sales_1506","wiki_31291","0.0",,"2005-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","0.0","0.0","Madagascar","Mankind","madagascar","mankind","0.0","0.0"
"LinearCombinationMatchingRule","sales_9626","wiki_49517","0.18",,"2007-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.6","0.6","Baroque","Bayonetta","baroque","bayonetta","0.0","0.0"
"LinearCombinationMatchingRule","sales_4896","wiki_31473","0.0",,"2002-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","1997-01-01T01:01:01.000000001","0.0","0.0","Mobile Suit Gundam: Lost War Chronicles","Mobile Suit Gundam: Side Story III - Sabakareshi Mono","mobile suit gundam: lost war chronicles","mobile suit gundam: side story iii - sabakareshi mono","0.2727272727272727","0.0"
"LinearCombinationMatchingRule","sales_15005","wiki_21480","0.0",,"2008-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Tom Clancy's Rainbow Six: Vegas 2","Tom Clancy's Rainbow Six Siege","tom clancy's rainbow six: vegas 2","tom clancy's rainbow six siege","0.625","0.0"
"LinearCombinationMatchingRule","sales_16196","wiki_30894","0.0",,"1999-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","0.0","0.0","Legoland","Leelh","legoland","leelh","0.0","0.0"
"LinearCombinationMatchingRule","sales_12759","wiki_42513","0.12",,"2010-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.4","0.4","The Lord of the Rings: Aragorn's Quest","The Lord of the Rings Online","the lord of the rings: aragorn's quest","the lord of the rings online","0.5","0.0"
"LinearCombinationMatchingRule","sales_7321","wiki_52605","0.0",,"1996-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Pandemonium!","Paralives","pandemonium!","paralives","0.0","0.0"
"LinearCombinationMatchingRule","sales_6670","wiki_51464","0.0",,"2001-01-01T01:01:01.000000001","1988-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","1988-01-01T01:01:01.000000001","0.0","0.0","Final Fantasy II","Final Fantasy II","final fantasy ii","final fantasy ii","1.0","0.0"
"LinearCombinationMatchingRule","sales_11928","wiki_30296","0.3",,"2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","1.0","1.0","Galerians: Ash","Galerians: Ash","galerians: ash","galerians: ash","1.0","0.0"
